Date,Close,Volume,returns,creturns
2017-08-17 04:00:00.000,4308.83,47.181009,,
2017-08-17 05:00:00.000,4315.32,23.234916,0.001505076146663617,1.0015062093422111
2017-08-17 06:00:00.000,4324.35,7.229691,0.0020903583789942328,1.0036019058537933
2017-08-17 07:00:00.000,4349.99,4.443249,0.005911706175399869,1.0095524771225597
2017-08-17 08:00:00.000,4360.69,0.972807,0.0024567554730020986,1.012035749843925
2017-08-17 09:00:00.000,4444.0,10.763623,0.018924570057005933,1.031370464836162
2017-08-17 10:00:00.000,4460.0,24.865399,0.003593894254589041,1.0350837698400723
2017-08-17 11:00:00.000,4427.3,27.018053,-0.0073588485965018,1.02749470273833
2017-08-17 12:00:00.000,4411.0,23.032398,-0.003688496312668194,1.0237117732655963
2017-08-17 13:00:00.000,4459.0,31.312436,0.01082310452253689,1.034851688277328
2017-08-17 14:00:00.000,4470.82,51.735897,0.002647311346282953,1.0375948923489668
2017-08-17 15:00:00.000,4352.34,68.48127,-0.026858205489579942,1.010097868795009
2017-08-17 16:00:00.000,4354.18,67.458791,0.0004226717511458626,1.0105248988704587
2017-08-17 17:00:00.000,4289.24,59.664912,-0.015026742184428314,0.9954535221858366
2017-08-17 18:00:00.000,4256.97,51.275163,-0.00755192146392622,0.9879642501560746
2017-08-17 19:00:00.000,4325.23,46.71085,0.015907678555796893,1.003806137629008
2017-08-17 20:00:00.000,4346.74,48.975472,0.004960820693093848,1.0087982120436403
2017-08-17 21:00:00.000,4333.55,61.773036,-0.003039071310256113,1.0057370562310415
2017-08-17 22:00:00.000,4336.8,57.376142,0.0007496814205227397,1.0064913213099609
2017-08-17 23:00:00.000,4285.08,81.645263,-0.011997527310230034,0.99448806288482
2017-08-18 00:00:00.000,4286.53,82.435474,0.00033832617532326243,0.9948245811507994
2017-08-18 01:00:00.000,4243.59,75.684883,-0.01006793871865442,0.9848589988465545
2017-08-18 02:00:00.000,4267.59,54.071337,0.005639655984576906,0.9904289563524203
2017-08-18 03:00:00.000,4292.39,64.001349,0.005794422274111787,0.9961845791084818
2017-08-18 04:00:00.000,4287.92,50.797515,-0.0010419204910744847,0.9951471745230143
2017-08-18 05:00:00.000,4313.56,64.169286,0.005961782377724803,1.001097745791781
2017-08-18 06:00:00.000,4279.46,64.235424,-0.007936715846242693,0.9931837645021965
2017-08-18 07:00:00.000,4300.25,69.186804,0.004846327134836677,0.9980087401916526
2017-08-18 08:00:00.000,4282.73,74.829849,-0.004082503823515045,0.9939426712123705
2017-08-18 09:00:00.000,4304.15,45.653156,0.004989016832457848,0.9989138582863558
2017-08-18 10:00:00.000,4356.31,51.563675,0.012045695192743493,1.0110192325991043
2017-08-18 11:00:00.000,4340.31,24.093449,-0.0036795946132063937,1.0073059275951937
2017-08-18 12:00:00.000,4331.71,15.118957,-0.001983390909903786,1.0053100261555916
2017-08-18 13:00:00.000,4293.09,46.533767,-0.008955629839678039,0.9963470362024025
2017-08-18 14:00:00.000,4259.4,74.368943,-0.007878448092003333,0.9885282083535433
2017-08-18 15:00:00.000,4236.89,39.947717,-0.005298795749248377,0.9833040523761667
2017-08-18 16:00:00.000,4250.34,45.038824,0.003169470194486381,0.986425549395079
2017-08-18 17:00:00.000,4193.35,62.691466,-0.01349904257741172,0.973199221134275
2017-08-18 18:00:00.000,4117.41,25.318654,-0.018275612251811305,0.9555749472594643
2017-08-18 19:00:00.000,4136.28,60.598026,0.00457250826661865,0.9599543263484513
2017-08-18 20:00:00.000,4021.11,19.968037,-0.028238849253923566,0.9332254927671776
2017-08-18 21:00:00.000,3975.69,14.738631,-0.011359665972129144,0.9226843481873265
2017-08-18 22:00:00.000,4113.75,29.906205,0.03413670332757347,0.9547255287398198
2017-08-18 23:00:00.000,4108.37,44.936836,-0.0013086651053056684,0.9534769299322547
2017-08-19 00:00:00.000,4163.49,41.308877,0.013327308695358135,0.9662692656707266
2017-08-19 01:00:00.000,4148.53,28.835177,-0.003599610239941255,0.9627973254920702
2017-08-19 02:00:00.000,4156.39,18.754474,0.0018928544397294298,0.9646214865752415
2017-08-19 03:00:00.000,4138.55,19.61192,-0.004301424122819287,0.9604811514958811
2017-08-19 04:00:00.000,4068.26,17.353232,-0.017130095327506187,0.9441681384505766
2017-08-19 05:00:00.000,4077.0,12.514194,0.0021460342221885213,0.9461965313089626
2017-08-19 06:00:00.000,3986.87,51.455431,-0.022354961938885136,0.9252790200588089
2017-08-19 07:00:00.000,4033.47,31.429222,0.011620585759815193,0.9360940208826983
2017-08-19 08:00:00.000,3999.0,18.006405,-0.008582717793365127,0.9280941694148985
2017-08-19 09:00:00.000,4068.2,5.184223,0.017156311321568425,0.9441542135568118
2017-08-19 10:00:00.000,4000.58,5.886831,-0.016761290577842886,0.9284608582840349
2017-08-19 11:00:00.000,3957.6,48.178583,-0.010801569677044917,0.9184859927172802
2017-08-19 12:00:00.000,4095.0,22.230984,0.03412893637367106,0.9503739994383622
2017-08-19 13:00:00.000,4039.84,12.705664,-0.013561630076627595,0.9375723804373806
2017-08-19 14:00:00.000,4042.41,4.334426,0.0006359615420504395,0.9381688300536336
2017-08-19 15:00:00.000,3972.05,8.244504,-0.017558714549941432,0.9218395712989369
2017-08-19 16:00:00.000,4000.0,4.084177,0.007012026899376471,0.9283262509776432
2017-08-19 17:00:00.000,4027.37,3.069548,0.0068191963400089295,0.9346783233499576
2017-08-19 18:00:00.000,4086.29,17.148202,0.014523910474749638,0.9483525690268584
2017-08-19 19:00:00.000,4076.12,1.623129,-0.002491912379470936,0.9459922995337476
2017-08-19 20:00:00.000,4075.98,2.98757,-3.43469780826635e-05,0.9459598081149635
2017-08-19 21:00:00.000,4074.23,3.952194,-0.0004294367941179565,0.9455536653801607
2017-08-19 22:00:00.000,4139.98,2.358097,0.016009185124701893,0.9608130281306057
2017-08-19 23:00:00.000,4139.98,0.052699,0.0,0.9608130281306057
2017-08-20 00:00:00.000,4086.09,2.343924,-0.013102434323109468,0.9483061527143095
2017-08-20 01:00:00.000,4082.53,1.061151,-0.0008716283106297815,0.9474799423509395
2017-08-20 02:00:00.000,4124.69,2.858561,0.010273971173535694,0.9572645010362436
2017-08-20 03:00:00.000,4094.62,0.347647,-0.007316948541063237,0.9502858084445193
2017-08-20 04:00:00.000,4093.0,0.809243,-0.00039571939614687463,0.9499098363128733
2017-08-20 05:00:00.000,4117.41,10.743056,0.005946127397007287,0.9555749472594645
2017-08-20 06:00:00.000,4115.41,2.915551,-0.00048586026157344765,0.9551107841339755
2017-08-20 07:00:00.000,4155.87,14.13606,0.009783328025052284,0.9645008041626145
2017-08-20 08:00:00.000,4184.73,17.395516,0.006920393060399265,0.9711986780634181
2017-08-20 09:00:00.000,4155.0,0.39588,-0.007129757423739846,0.9642988932030268
2017-08-20 10:00:00.000,4142.41,0.947044,-0.003034684235706864,0.9613769863280746
2017-08-20 11:00:00.000,4106.53,17.281503,-0.008699354408985506,0.9530498998568051
2017-08-20 12:00:00.000,4108.47,2.76584,0.00047230676471432434,0.9535001380885294
2017-08-20 13:00:00.000,4063.35,1.258162,-0.01104293988805161,0.9430286179775015
2017-08-20 14:00:00.000,4096.32,1.46565,0.008081253146225703,0.9506803471011845
2017-08-20 15:00:00.000,4125.0,23.623614,0.0069770101010365486,0.9573364463206943
2017-08-20 16:00:00.000,4131.46,23.366978,0.001564835611926245,0.9588356932160231
2017-08-20 17:00:00.000,4129.0,49.216664,-0.0005956084946174613,0.9582647725716719
2017-08-20 18:00:00.000,4154.56,48.088875,0.006171279285798407,0.964196777315419
2017-08-20 19:00:00.000,4164.6,49.323,0.0024137064017042895,0.9665268762053728
2017-08-20 20:00:00.000,4140.93,53.437635,-0.005699832300339481,0.9610335056152126
2017-08-20 21:00:00.000,4150.0,35.727424,0.0021879339514903097,0.9631384853893042
2017-08-20 22:00:00.000,4169.98,38.098577,0.004802905393531848,0.9677754750129375
2017-08-20 23:00:00.000,4086.29,69.475467,-0.02027377170148962,0.9483525690268577
2017-08-21 00:00:00.000,4108.28,53.091325,0.005366981497309235,0.9534560425916072
2017-08-21 01:00:00.000,4094.6,55.969147,-0.0033354169956173727,0.9502811668132637
2017-08-21 02:00:00.000,4079.94,58.961149,-0.0035867500107563365,0.9468788511034307
2017-08-21 03:00:00.000,4084.76,52.816522,0.0011806926304549548,0.9479974842358588
2017-08-21 04:00:00.000,4104.68,39.490772,0.00486481109482142,0.9526205489657276
2017-08-21 05:00:00.000,4016.9,67.180302,-0.021617325283233173,0.9322484293880231
2017-08-21 06:00:00.000,3982.96,66.697745,-0.008485199399944805,0.9243715811484778
2017-08-21 07:00:00.000,4043.63,49.20631,0.015117541934027744,0.9384519695601813
2017-08-21 08:00:00.000,4036.3,54.912335,-0.0018143726519490816,0.9367508117052648
2017-08-21 09:00:00.000,4074.0,3.904708,0.009296887054852267,0.9455002866207289
2017-08-21 10:00:00.000,4088.1,5.090504,0.003454996637133637,0.9487726366554251
2017-08-21 11:00:00.000,4023.11,14.970767,-0.0160250790688829,0.933689655892666
2017-08-21 12:00:00.000,4000.0,6.47768,-0.005760874252974226,0.9283262509776425
2017-08-21 13:00:00.000,3951.49,22.207985,-0.012201638144750086,0.9170679743689111
2017-08-21 14:00:00.000,3989.17,7.695301,0.009490466237334707,0.9258128076531207
2017-08-21 15:00:00.000,4022.0,7.38183,0.008196102137985188,0.9334320453580197
2017-08-21 16:00:00.000,4029.05,7.316543,0.0017513248090482256,0.9350682203753679
2017-08-21 17:00:00.000,4016.2,5.072528,-0.0031944342132863364,0.9320859722941021
2017-08-21 18:00:00.000,3918.8,3.884477,-0.024550697457872056,0.9094812280827965
2017-08-21 19:00:00.000,4027.05,8.193382,0.027248613494599346,0.9346040572498789
2017-08-21 20:00:00.000,4025.04,32.108599,-0.0004992492736045868,0.9341375733087627
2017-08-21 21:00:00.000,4039.1,39.356712,0.0034870461690564903,0.9374006400809491
2017-08-21 22:00:00.000,4041.1,18.792654,0.000495037261662701,0.9378648032064378
2017-08-21 23:00:00.000,4016.0,10.963783,-0.006230549750636086,0.9320395559815532
2017-08-22 00:00:00.000,3790.0,60.339017,-0.057920363295093036,0.8795891228013164
2017-08-22 01:00:00.000,3700.0,30.126509,-0.02403319944415622,0.8587017821543195
2017-08-22 02:00:00.000,3849.98,8.334604,0.03973513383082618,0.8935093749347262
2017-08-22 03:00:00.000,3862.39,15.885216,0.003218209372924169,0.8963895071283843
2017-08-22 04:00:00.000,3500.8,28.666039,-0.09829464904845872,0.8124711348556329
2017-08-22 05:00:00.000,3626.99,14.49939,0.03541158939196276,0.84175750725835
2017-08-22 06:00:00.000,3803.0,62.096369,0.047387125748689446,0.8826061831169938
2017-08-22 07:00:00.000,3798.08,61.959721,-0.0012945530601192587,0.8814643418282913
2017-08-22 08:00:00.000,3794.12,36.868111,-0.001043175985646189,0.8805452988398234
2017-08-22 09:00:00.000,3904.56,76.172178,0.028692600986530432,0.9061763866293161
2017-08-22 10:00:00.000,3844.08,59.322181,-0.015610798340874463,0.8921400937145342
2017-08-22 11:00:00.000,3866.48,49.368766,0.005810229870810384,0.8973387207200091
2017-08-22 12:00:00.000,3934.01,75.787584,0.01731472948885707,0.9130111886521393
2017-08-22 13:00:00.000,3920.99,38.623871,-0.0033150889685416543,0.909989486705207
2017-08-22 14:00:00.000,3849.0,26.182528,-0.018530798635529613,0.8932819350032368
2017-08-22 15:00:00.000,3858.23,38.764438,0.002395154786487156,0.8954240478273676
2017-08-22 16:00:00.000,3905.84,34.779778,0.012264339905791934,0.9064734510296291
2017-08-22 17:00:00.000,3943.0,45.279128,0.009468985901601687,0.9150976019012113
2017-08-22 18:00:00.000,4043.76,45.132143,0.02523309732061239,0.9384821401633381
2017-08-22 19:00:00.000,3984.24,34.344606,-0.014828373344309285,0.9246686455487907
2017-08-22 20:00:00.000,3960.29,30.512424,-0.006029323963527393,0.9191102921210621
2017-08-22 21:00:00.000,3946.67,21.285573,-0.0034450695262778957,0.9159493412364833
2017-08-22 22:00:00.000,4002.0,31.264903,0.013922050779553809,0.9287904141031316
2017-08-22 23:00:00.000,4040.0,41.089781,0.009450455811516932,0.937609513487419
2017-08-23 00:00:00.000,4036.0,23.850037,-0.0009905894816961793,0.9366811872364413
2017-08-23 01:00:00.000,4100.0,46.57641,0.015732871218899706,0.9515344072520837
2017-08-23 02:00:00.000,4083.72,45.835226,-0.003978635993267031,0.9477561194106048
2017-08-23 03:00:00.000,4100.41,43.396711,0.004078630993600414,0.951629560692809
